"displacement","position","xPushDuration","xPullDuration","yPushDuration","yPullDuration","zPushDuration","zPullDuration"
"251",104,0,22851.5,12621.5,30219.2,13277.3,10075.6,16764.4
"252",104,21,21918,12621.5,29254.8,13277.3,10654.2,16764.4
"253",104,42,21077,38566.7,28305.9,13277.3,11163.4,38566.7
"254",104,63,20321,37162.6,27395.5,3500,11603.2,38566.7
"255",104,84,19649.8,37162.6,26531.5,3500,12004.3,38566.7
"256",104,104,19078.9,38566.7,25744.5,3500,12359.2,38566.7
"257",104,125,18531.1,34585.8,24965.3,3500,12698.7,38566.7
"258",104,146,18014.2,31253,24247.9,38566.7,13022.7,38566.7
"259",104,167,17535.9,28799.6,23568.9,38566.7,13323.6,38566.7
"260",104,188,17065.3,26863.2,22944,38566.7,13609,38566.7
"261",104,209,16610.1,25297.1,22365.4,36900.3,13863.6,38566.7
"262",104,230,16147.2,23993.3,21840.8,36900.3,14002.5,38566.7
"263",104,251,15668.9,22890,21408.8,38566.7,14048.8,38566.7
"264",104,271,15190.6,21995.1,21061.6,38566.7,14017.9,38566.7
"265",104,292,14673.7,21185.1,20753,33860.6,13925.4,38566.7
"266",104,313,14125.9,20483,20483,35303.3,13778.8,38566.7
"267",104,334,13578.2,19865.8,20251.6,31453.6,13601.3,38566.7
"268",104,355,13022.7,19310.3,20043.2,28838.2,13408.5,37934
"269",104,376,12475,18808.9,19858.1,26917.2,13223.3,38566.7
"270",104,397,11942.6,18353.7,19688.4,25459.1,13069,38350.7
"271",104,418,11441.2,17929.4,19534.1,24340.4,12968.7,37779.7
"272",104,438,11009.1,17559.1,19395.2,23522.7,12922.4,37286
"273",104,459,10592.5,17196.5,19256.3,22859.2,12922.4,36800
"274",104,480,10222.2,16857,19132.9,22326.9,12968.7,36344.8
"275",104,501,9921.3,16533,19017.2,21894.8,13061.3,35920.5
"276",104,522,9674.5,16232.1,18916.9,21516.8,13192.4,35511.6
"277",104,543,9489.3,15938.9,18816.6,21177.3,13362.2,35118.1
"278",104,564,9365.9,15661.2,18731.7,20861,13570.5,34732.4
"279",104,585,9288.7,15398.9,18646.9,20529.3,13801.9,34362.1
"280",104,605,9265.6,15167.4,18577.4,20205.3,14056.5,34007.2
"281",104,626,9288.7,14936,18515.7,19819.5,14357.4,33629.1
"282",104,647,9358.1,14727.7,18454,19387.5,14712.3,33235.7
"283",104,668,9473.9,14534.8,18400,18909.2,15136.6,32819.1
"284",104,689,9643.6,14365.1,18369.1,18392.3,15645.8,32371.6
"285",104,710,9867.3,14218.5,18369.1,17859.9,16270.7,31885.6
"286",104,731,10152.8,14095.1,18415.4,17319.9,17042.2,31345.5
"287",104,752,10499.9,14002.5,18531.1,16803,18029.7,30751.5
"288",104,772,10916.5,13933.1,18747.1,16340.1,19240.9,30118.9
"289",104,793,11441.2,13886.8,19109.7,15915.8,20930.5,29393.7
"290",104,814,12096.9,13871.3,19696.1,15560.9,23298.9,28614.5
"291",104,835,12914.7,13879.1,20591,15290.9,26870.9,27812.1
"292",104,856,13956.2,13909.9,21948.8,15121.2,33081.4,27009.8
"293",104,877,15314,13956.2,23970.1,15036.3,32348.5,26222.9
"294",104,898,17181,14025.6,27056.1,15005.4,32348.5,25451.4
"295",104,919,20035.5,14118.2,32194.2,15028.6,30273.2,24679.9
"296",104,939,25381.9,14210.8,30018.6,15082.6,30273.2,23939.3
"297",104,960,38566.7,14326.5,38566.7,15144.3,27248.9,23121.5
"298",104,981,36699.7,14457.7,38566.7,15213.7,27248.9,22203.4
"299",104,1002,36699.7,14604.3,38219.5,15267.7,22674,21138.8
"300",104,1023,24525.6,14758.6,31399.5,15298.6,11988.9,19927.5
"301",125,0,24525.6,14758.6,31399.5,15298.6,11988.9,19927.5
"302",125,21,23561.2,14758.6,30489.2,15298.6,12397.8,19927.5
"303",125,42,22674,37162.6,29594.3,15298.6,12760.4,19927.5
"304",125,63,21871.7,37162.6,28722.5,15298.6,13099.9,38566.7
"305",125,84,21146.5,38566.7,27881.6,3500,13416.2,38566.7
"306",125,104,20529.3,38566.7,27117.8,3500,13701.6,38566.7
"307",125,125,19935.2,34585.8,26354,3500,13979.4,38566.7
"308",125,146,19395.2,36182.8,25628.8,38566.7,14257.1,38566.7
"309",125,167,18893.7,32726.5,24949.9,38566.7,14519.4,38566.7
"310",125,188,18407.7,30234.6,24317.3,38566.7,14774,38566.7
"311",125,209,17944.8,28298.2,23723.2,36900.3,14997.7,38566.7
"312",125,230,17481.9,26724.3,23190.9,38566.7,15136.6,38566.7
"313",125,251,17011.3,25428.2,22751.2,38566.7,15190.6,38566.7
"314",125,271,16556.1,24386.7,22404,38566.7,15190.6,38566.7
"315",125,292,16054.7,23460.9,22087.7,35303.3,15136.6,38566.7
"316",125,313,15545.5,22658.6,21817.7,35303.3,15036.3,38566.7
"317",125,334,15020.9,21964.3,21586.2,36475.9,14912.9,38566.7
"318",125,355,14488.5,21354.8,21385.6,32734.2,14781.7,38566.7
"319",125,376,13963.9,20814.7,21200.5,30219.2,14650.6,38566.7
"320",125,397,13454.7,20328.7,21038.5,28375.3,14550.3,38350.7
"321",125,418,12968.7,19889,20884.2,26994.4,14496.3,38566.7
"322",125,438,12536.7,19503.2,20753,25983.7,14488.5,38566.7
"323",125,459,12120.1,19132.9,20614.1,25150.5,14519.4,38227.2
"324",125,480,11749.8,18785.7,20490.7,24494.7,14604.3,37764.3
"325",125,501,11441.2,18461.7,20382.7,23954.7,14727.7,37324.6
"326",125,522,11194.3,18160.8,20282.4,23499.5,14889.7,36908
"327",125,543,11009.1,17867.7,20197.5,23098.3,15098,36514.5
"328",125,564,10893.4,17597.6,20128.1,22720.3,15344.9,36136.5
"329",125,585,10831.7,17343,20066.4,22357.7,15622.6,35766.2
"330",125,605,10824,17111.6,20035.5,22010.5,15931.2,35419
"331",125,626,10862.5,16887.9,20012.4,21617.1,16309.2,35056.4
"332",125,647,10962.8,16687.3,20012.4,21192.8,16749,34686.1
"333",125,668,11124.9,16494.4,20043.2,20729.9,17273.6,34292.6
"334",125,689,11340.9,16332.4,20105,20243.8,17906.2,33876
"335",125,710,11626.3,16185.8,20228.4,19742.4,18693.1,33428.6
"336",125,731,11988.9,16070.1,20421.3,19233.2,19672.9,32934.8
"337",125,752,12436.4,15969.8,20714.4,18739.4,20938.2,32379.3
"338",125,772,12968.7,15900.4,21123.3,18292,22519.7,31800.7
"339",125,793,13655.3,15854.1,21740.5,17859.9,24795.6,31121.8
"340",125,814,14519.4,15838.6,22643.2,17497.3,28120.7,30381.2
"341",125,835,15630.3,15838.6,23947,17219.6,33667.7,29609.7
"342",125,856,17103.9,15869.5,25875.7,17019,33081.4,28822.8
"343",125,877,19179.2,15915.8,28768.8,16911,33081.4,28043.6
"344",125,898,22535.2,15985.2,33528.9,16857,32348.5,27279.8
"345",125,919,30535.5,16070.1,32194.2,16849.3,32348.5,26539.2
"346",125,939,25381.9,16170.4,32194.2,16880.1,30273.2,25837.1
"347",125,960,38566.7,16286.1,38566.7,16934.2,30273.2,25088.8
"348",125,981,38566.7,16425,38566.7,16995.9,27248.9,24301.9
"349",125,1002,36699.7,16563.8,38566.7,17057.6,27248.9,23437.8
"350",125,1023,25945.1,16718.1,32441.1,17111.6,13431.6,22465.7
"351",146,0,25945.1,16718.1,32441.1,17111.6,13431.6,22465.7
"352",146,21,24980.8,16718.1,31577,17111.6,13747.9,22465.7
"353",146,42,24070.4,16718.1,30720.6,17111.6,14041.1,22465.7
"354",146,63,23237.2,38566.7,29887.4,17111.6,14318.8,22465.7
"355",146,84,22473.4,38566.7,29077.4,17111.6,14588.8,38566.7
"356",146,104,21817.7,38566.7,28329,17111.6,14828,38566.7
